LawID,URI,LegislatorID,LegislatorName,LegislatorTitle,LegislatorReligion,LegislatorRuleBegin,LegislatorRuleEnd,TerID,TerShortLabel,TerSeq,TerLabel,TerOrg,TerOrgID,TerType1,TerType2,TerReligion,TerDistrict,TerPublished,TerEditor,TerLitList,TerAbbrevList,TerPreface,Datum,Date1,Date,Year,Month,Day,Form,Scope_needscleaning,Scope_clean 2,Scope_clean 3,Scope_clean 4,Scope_clean 5,Scope_clean 6,Scope_clean 7,Scope_clean 8,Scope_clean 9,Scope_clean 10,Scope_clean 11,Scope_clean 12,Scope_clean 13,RelatesTo,Publication,Archive,StAB,Archive_folder,Pages,Remarks,Title,Facs,URL,Matters_level2_num01,Matters_level2_01,Matters_level3_01,Matters_level4_01,Matters_01_addinfo,Matters_level2_num02,Matters_level2_02,Matters_level3_02,Matters_level4_02,Matters_02_addinfo,Matters_level2_num03,Matters_level2_03,Matters_level3_03,Matters_level4_03,Matters_03_addinfo,Matters_level2_num04,Matters_level2_04,Matters_level3_04,Matters_level4_04,Matters_04_addinfo,Matters_level2_num05,Matters_level2_05,Matters_level3_05,Matters 5 5,Matters_level4_05,Matters_level2_num06,Matters_level2_06,Matters_level3_06,Matters_level4_06,Matters_06_addinfo,Matters_level2_num07,Matters_level2_07,Matters_level3_07,Matters_level4_07,Matters_07_addinfo,Matters_level2_num08,Matters_level2_08,Matters_level3_08,Matters_level4_08,Matters_08_addinfo,Matters_level2_num09,Matters_level2_09,Matters_level3_09,Matters_level4_09,Matters_09_addinfo,Matters_level2_num10,Matters_level2_10,Matters_level3_10,Matters_level4_10,Matters_10_addinfo,Matters_level2_num11,Matters_level2_11,Matters_level3_11,Matters_level4_11,Matters_level2_num12,Matters_level2_12,Matters_level3_12,Matters_level4_12,Matters_level2_num13,Matters_level2_13,Matters_level3_13,Matters_level4_13,Matters_level2_num14,Matters_level2_14,Matters_level3_14,Matters_level4_14,Matters_14_addinfo,Matters_level2_num15,Matters_level2_15,Matters_level3_15,Matters_level4_15,Matters_level2_num16,Matters_level2_16,Matters_level3_16,Matters_level4_16,Matters_level2_num17,Matters_level2_17,Matters_level3_17,Matters_level4_17,Matters_17_addinfo,Matters_level2_num18,Matters_level2_18,Matters_level3_18,Matters_level4_18,Matters_18_addinfo,Matters_level2_num19,Matters_level2_19,Matters_level3_19,Matters_level4_19,Matters_level2_num20,Matters_level2_20,Matters_level3_20,Matters_level4_20,Matters_level2_num21,Matters_level2_21,Matters_level3_21,Matters_level4_21,Matters_level2_num22,Matters_level2_22,Matters_level3_22,Matters_level4_22,Matters_22_addinfo,Matters_level2_num23,Matters_level2_23,Matters_level3_23,Matters_level4_23,Matters_23_addinfo,Matters_level2_num24,Matters_level2_24,Matters_level3_24,Matters_level4_24,Matters_24_addinfo,Matters_level2_num25,Matters_level2_25,Matters_level3_25,Matters_level4_25,Matters_level2_num26,Matters_level2_26,Matters_level3_26,Matters_level4_26,Matters_dirty,Dirty,Controlled,Links,Scope_original
BER.01.001.0011,,BER.01.001,Schultheiß und Kleiner und Großer Rat der Stadt Bern,,EV,1528,1798,BER,BER,01,Bern,,,Eidgenössischer Ort,WL,EV,,7,Claudia Schott-Volm,,,,1530.04.10,,1530-04-20T00:00:00Z,1530,4,10,Ordnung,,,,,,,,,,,,,,,,"StAB, A I 479, fol. 33v-39r",StAB,A I 479,fol. 33v-39r,,"Bestättigung aller des Gloubens unnd christenlicher Erberkeit halbenn vorussganngnenn Manndaten, mit etwas Anhanng unnd Lütrunng.",,,1.1,Religionsangelegenheiten,Feiertage/Religiöse Feste,",Gottesdienstgang; Alkoholkonsum; Vergnügungen",,1.1,Religionsangelegenheiten,Geistlichkeit,",Militärdienst; Unterhalt; Pfründe",,1.1,Religionsangelegenheiten,Gotteslästerung,",Gott; Schwören & Fluchen",,1.1,Religionsangelegenheiten,Kirchenorganisation,",Baulast; Abgaben; Beistand; Erbrecht; Patronatsrechte",,1.1,Religionsangelegenheiten,Kirchenzucht,",Feldkapellen; Abbruch; Belästigung; Geistlicher",,1.1,Religionsangelegenheiten,Religiöse Unterweisung,",Predigt",,1.1,Religionsangelegenheiten,Sonntagsheiligung,",Gottesdienstgang; Alkoholkonsum; Vergnügungen",,1.5,Sittlichkeit; Ehe- und Familie; Sexualität,Ehebruch,",Verbot",,1.5,Sittlichkeit; Ehe- und Familie; Sexualität,Unzucht,",Hurerei",,2.1,Vergnügungen; Öffentliche Leichtfertigkeit,Glücksspiel,",Verbot",,2.1,Vergnügungen; Öffentliche Leichtfertigkeit,Müßiggang/Verschwendung,",Gaststättenbesuch; Speisen; Prasserei",2.1,Vergnügungen; Öffentliche Leichtfertigkeit,Tanzen,",Verbot",2.1,Vergnügungen; Öffentliche Leichtfertigkeit,Zutrinken/Trunksucht,,2.2,Öffentliche Sicherheit; Kriminalität,Militär/Soldaten,",Geistliche",,2.2,Öffentliche Sicherheit; Kriminalität,Sicherung Stadt/Land,",Kirchweih",2.4,Policey der Verwaltung und Justiz,Amtsführung/Amtsmißbrauch,",Amtleute; Aufgaben; Pflichten; Anstellungserfordernisse",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(BER.01.001.0011.00046.0,,1.1,Religionsangelegenheiten,,Feiertage/Religiöse Feste,,,,,Gottesdienstgang; Alkoholkonsum; Vergnügungen,,,,,,),(BER.01.001.0011.00050.0,,1.1,Religionsangelegenheiten,,Geistlichkeit,,,,,Militärdienst; Unterhalt; Pfründe,,,,,,),(BER.01.001.0011.00037.0,,1.1,Religionsangelegenheiten,,Gotteslästerung,,,,,Gott; Schwören & Fluchen,,,,,,),(BER.01.001.0011.00049.0,,1.1,Religionsangelegenheiten,,Kirchenorganisation,,,,,Baulast; Abgaben; Beistand; Erbrecht; Patronatsrechte,,,,,,),(BER.01.001.0011.00048.0,,1.1,Religionsangelegenheiten,,Kirchenzucht,,,,,Feldkapellen; Abbruch; Belästigung; Geistlicher,,,,,,),(BER.01.001.0011.00045.0,,1.1,Religionsangelegenheiten,,Religiöse Unterweisung,,,,,Predigt,,,,,,),(BER.01.001.0011.00046.1,,1.1,Religionsangelegenheiten,,Sonntagsheiligung,,,,,Gottesdienstgang; Alkoholkonsum; Vergnügungen,,,,,,),(BER.01.001.0011.00043.0,,1.5,Sittlichkeit; Ehe- und Familie; Sexualität,,Ehebruch,,,,,Verbot,,,,,,),(BER.01.001.0011.00044.0,,1.5,Sittlichkeit; Ehe- und Familie; Sexualität,,Unzucht,,,,,Hurerei,,,,,,),(BER.01.001.0011.00038.0,,2.1,Vergnügungen; Öffentliche Leichtfertigkeit,,Glücksspiel,,,,,Verbot,,,,,,),(BER.01.001.0011.00040.0,,2.1,Vergnügungen; Öffentliche Leichtfertigkeit,,Müßiggang/Verschwendung,,,,,Gaststättenbesuch; Speisen; Prasserei,,,,,,),(BER.01.001.0011.00041.0,,2.1,Vergnügungen; Öffentliche Leichtfertigkeit,,Tanzen,,,,,Verbot,,,,,,),(BER.01.001.0011.00039.0,,2.1,Vergnügungen; Öffentliche Leichtfertigkeit,,Zutrinken/Trunksucht,,,,,,,,,,,),(BER.01.001.0011.00051.0,,2.2,Öffentliche Sicherheit; Kriminalität,,Militär/Soldaten,,,,,Geistliche,,,,,,),(BER.01.001.0011.00047.0,,2.2,Öffentliche Sicherheit; Kriminalität,,Sicherung Stadt/Land,,,,,Kirchweih,,,,,,),(BER.01.001.0011.00042.0,,2.4,Policey der Verwaltung und Justiz,,Amtsführung/Amtsmißbrauch,,,,,Amtleute; Aufgaben; Pflichten; Anstellungserfordernisse,,,,,,)",,,,
BER.01.001.0047,,BER.01.001,Schultheiß und Kleiner und Großer Rat der Stadt Bern,,EV,1528,1798,BER,BER,01,Bern,,,Eidgenössischer Ort,WL,EV,,7,Claudia Schott-Volm,,,,1530.04.10,,1530-04-20T00:00:00Z,1530,4,10,Verordnung,,,,,,,,,,,,,,,,"StAB, A I 479, fol. 193v-194r",StAB,A I 479,fol. 193v-194r,,Sigell.,,,2.4,Policey der Verwaltung und Justiz,Amtsführung/Amtsmißbrauch,",Siegel; Gebrauch",,4.7,Geld- und Kreditwesen,Kreditwesen,",Twingherren",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(BER.01.001.0047.00140.0,,2.4,Policey der Verwaltung und Justiz,,Amtsführung/Amtsmißbrauch,,,,,Siegel; Gebrauch,,,,,,),(BER.01.001.0047.00141.0,,4.7,Geld- und Kreditwesen,,Kreditwesen,,,,,Twingherren,,,,,,)",,,,
BER.01.001.0048,,BER.01.001,Schultheiß und Kleiner und Großer Rat der Stadt Bern,,EV,1528,1798,BER,BER,01,Bern,,,Eidgenössischer Ort,WL,EV,,7,Claudia Schott-Volm,,,,1530.05.17,,1530-05-27T00:00:00Z,1530,5,17,Verordnung,,,,,,,,,,,,,,,,"StAB, A I 479, fol. 194r",StAB,A I 479,fol. 194r,,Bättellbrieff.,,,3.2,Sozialwesen,Bettel,",Bettelbriefe; Zulassung; Rückgabe; Aussätzige",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(BER.01.001.0048.00142.0,,3.2,Sozialwesen,,Bettel,,,,,Bettelbriefe; Zulassung; Rückgabe; Aussätzige,,,,,,)",,,,
BER.01.001.0049,,BER.01.001,Schultheiß und Kleiner und Großer Rat der Stadt Bern,,EV,1528,1798,BER,BER,01,Bern,,,Eidgenössischer Ort,WL,EV,,7,Claudia Schott-Volm,,,,1530.05.21,,1530-05-31T00:00:00Z,1530,5,21,Verordnung,,,,,,,,,,,,,,,,"StAB, A I 479, fol. 194v",StAB,A I 479,fol. 194v,,Winkhouff.,,,4.6,Handel und Dienstleistungen,Handelsbedingungen,",Wein; Erwerb",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(BER.01.001.0049.00143.0,,4.6,Handel und Dienstleistungen,,Handelsbedingungen,,,,,Wein; Erwerb,,,,,,)",,,,
BER.01.001.0050,,BER.01.001,Schultheiß und Kleiner und Großer Rat der Stadt Bern,,EV,1528,1798,BER,BER,01,Bern,,,Eidgenössischer Ort,WL,EV,,7,Claudia Schott-Volm,,,,1530.06.24,,1530-07-04T00:00:00Z,1530,6,24,Verordnung,,,,,,,,,,,,,,,,"StAB, A I 479, fol. 194v-195v",StAB,A I 479,fol. 194v-195v,,Khrämery.,,,4.6,Handel und Dienstleistungen,Hausierer/Krämer,",Verbot; Fremde",,4.6,Handel und Dienstleistungen,Markt/Messe,",Jahrmarkt; Aufsicht",,4.6,Handel und Dienstleistungen,Maße & Gewichte,",Jahrmarkt; Aufsicht",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(BER.01.001.0050.00144.0,,4.6,Handel und Dienstleistungen,,Hausierer/Krämer,,,,,Verbot; Fremde,,,,,,),(BER.01.001.0050.00145.0,,4.6,Handel und Dienstleistungen,,Markt/Messe,,,,,Jahrmarkt; Aufsicht,,,,,,),(BER.01.001.0050.00145.1,,4.6,Handel und Dienstleistungen,,Maße & Gewichte,,,,,Jahrmarkt; Aufsicht,,,,,,)",,,,
BER.01.001.0051,,BER.01.001,Schultheiß und Kleiner und Großer Rat der Stadt Bern,,EV,1528,1798,BER,BER,01,Bern,,,Eidgenössischer Ort,WL,EV,,7,Claudia Schott-Volm,,,,1530.07.30,,1530-08-09T00:00:00Z,1530,7,30,Verordnung,,,,,,,,,,,,,,,,"StAB, A I 479, fol. 195v-196r",StAB,A I 479,fol. 195v-196r,,Thusch und Fürkhouff.,,,4.6,Handel und Dienstleistungen,Fürkauf,",Tausch; Verbot; Privilegien; Fremde",,4.6,Handel und Dienstleistungen,Handelsbedingungen,",Tausch; Verbot; Privilegien; Fremde",,4.6,Handel und Dienstleistungen,Markt/Messe,",Tausch; Verbot; Privilegien; Fremde",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(BER.01.001.0051.00146.1,,4.6,Handel und Dienstleistungen,,Fürkauf,,,,,Tausch; Verbot; Privilegien; Fremde,,,,,,),(BER.01.001.0051.00146.0,,4.6,Handel und Dienstleistungen,,Handelsbedingungen,,,,,Tausch; Verbot; Privilegien; Fremde,,,,,,),(BER.01.001.0051.00146.2,,4.6,Handel und Dienstleistungen,,Markt/Messe,,,,,Tausch; Verbot; Privilegien; Fremde,,,,,,)",,,,
BER.01.001.0012,,BER.01.001,Schultheiß und Kleiner und Großer Rat der Stadt Bern,,EV,1528,1798,BER,BER,01,Bern,,,Eidgenössischer Ort,WL,EV,,7,Claudia Schott-Volm,,,,1530.08.15,,1530-08-25T00:00:00Z,1530,8,15,Verordnung,,,,,,,,,,,,,,,,"StAB, A I 479, fol. 39r-39v",StAB,A I 479,fol. 39r-39v,,Spil.,,,2.1,Vergnügungen; Öffentliche Leichtfertigkeit,Glücksspiel,",Verbot",,2.2,Öffentliche Sicherheit; Kriminalität,Waffenführung,",Armbrüste; Schießen",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(BER.01.001.0012.00052.0,,2.1,Vergnügungen; Öffentliche Leichtfertigkeit,,Glücksspiel,,,,,Verbot,,,,,,),(BER.01.001.0012.00053.0,,2.2,Öffentliche Sicherheit; Kriminalität,,Waffenführung,,,,,Armbrüste; Schießen,,,,,,)",,,,
BER.01.001.0013,,BER.01.001,Schultheiß und Kleiner und Großer Rat der Stadt Bern,,EV,1528,1798,BER,BER,01,Bern,,,Eidgenössischer Ort,WL,EV,,7,Claudia Schott-Volm,,,,1530.10.28,,1530-11-07T00:00:00Z,1530,10,28,Verordnung,,,,,,,,,,,,,,,,"StAB, A I 479, fol. 40r",StAB,A I 479,fol. 40r,,Zerhouwenn Hosenn.,,,1.4,Aufwand und Luxus,Kleidung,",Hosen",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(BER.01.001.0013.00054.0,,1.4,Aufwand und Luxus,,Kleidung,,,,,Hosen,,,,,,)",,,,
BER.01.001.0041,,BER.01.001,Schultheiß und Kleiner und Großer Rat der Stadt Bern,,EV,1528,1798,BER,BER,01,Bern,,,Eidgenössischer Ort,WL,EV,,7,Claudia Schott-Volm,,,,1530.11.08,,1530-11-18T00:00:00Z,1530,11,8,Verordnung,,,,,,,,,,,,,,,,"StAB, A I 479, fol. 183r-183v",StAB,A I 479,fol. 183r-183v,,Zerunng.,,,2.1,Vergnügungen; Öffentliche Leichtfertigkeit,Müßiggang/Verschwendung,",Gaststättenbesuch",,4.6,Handel und Dienstleistungen,Bewirtung/Gaststätten,",Zahlungsweise; Kredite; Verbot; Winkelwirtschaften; Konzessionsbedingungen",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(BER.01.001.0041.00127.0,,2.1,Vergnügungen; Öffentliche Leichtfertigkeit,,Müßiggang/Verschwendung,,,,,Gaststättenbesuch,,,,,,),(BER.01.001.0041.00128.0,,4.6,Handel und Dienstleistungen,,Bewirtung/Gaststätten,,,,,Zahlungsweise; Kredite; Verbot; Winkelwirtschaften; Konzessionsbedingungen,,,,,,)",,,,
BER.01.001.0042,,BER.01.001,Schultheiß und Kleiner und Großer Rat der Stadt Bern,,EV,1528,1798,BER,BER,01,Bern,,,Eidgenössischer Ort,WL,EV,,7,Claudia Schott-Volm,,,,1530.11.30,,1530-12-10T00:00:00Z,1530,11,30,Ordnung,,,,,,,,,,,,,,,,"StAB, A I 479, fol. 183v-184v",StAB,A I 479,fol. 183v-184v,,"Heidenn, Bättler.",,,1.3,Randgruppen,Fahrende Leute,",Ausweisung; Differenzierung; Fremde; Einheimische",,1.3,Randgruppen,Zigeuner,",Festnahme; Aufenthalt; Verbot; Ausweisung; Diebstahl",,3.2,Sozialwesen,Armenwesen,",Almosenverteilung; Fremde; Differenzierung; Aufenthalt; Verbot; Ausweisung; Hausarme",,3.2,Sozialwesen,Bettel,",Almosenverteilung; Fremde; Differenzierung; Aufenthalt; Verbot; Ausweisung; Hausarme",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(BER.01.001.0042.00130.0,,1.3,Randgruppen,,Fahrende Leute,,,,,Ausweisung; Differenzierung; Fremde; Einheimische,,,,,,),(BER.01.001.0042.00129.0,,1.3,Randgruppen,,Zigeuner,,,,,Festnahme; Aufenthalt; Verbot; Ausweisung; Diebstahl,,,,,,),(BER.01.001.0042.00131.0,,3.2,Sozialwesen,,Armenwesen,,,,,Almosenverteilung; Fremde; Differenzierung; Aufenthalt; Verbot; Ausweisung; Hausarme,,,,,,),(BER.01.001.0042.00131.1,,3.2,Sozialwesen,,Bettel,,,,,Almosenverteilung; Fremde; Differenzierung; Aufenthalt; Verbot; Ausweisung; Hausarme,,,,,,)",,,,
BER.01.001.0043,,BER.01.001,Schultheiß und Kleiner und Großer Rat der Stadt Bern,,EV,1528,1798,BER,BER,01,Bern,,,Eidgenössischer Ort,WL,EV,,7,Claudia Schott-Volm,,,,1530.12.18,,1530-12-28T00:00:00Z,1530,12,18,Verordnung,,,,,,,,,,,,,,,,"StAB, A I 479, fol. 184v-185v",StAB,A I 479,fol. 184v-185v,,Ennglisch Schweyss.,,,3.1,Gesundheitswesen,Kranke/Krankheiten,",Verhalten; Behandlung",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(BER.01.001.0043.00132.0,,3.1,Gesundheitswesen,,Kranke/Krankheiten,,,,,Verhalten; Behandlung,,,,,,)",,,,
BER.01.001.0014,,BER.01.001,Schultheiß und Kleiner und Großer Rat der Stadt Bern,,EV,1528,1798,BER,BER,01,Bern,,,Eidgenössischer Ort,WL,EV,,7,Claudia Schott-Volm,,,,1531.01.06,,1531-01-16T00:00:00Z,1531,1,6,Verordnung,,,,,,,,,,,,,,,,"StAB, A I 479, fol. 40v",StAB,A I 479,fol. 40v,,Straff welicher zwey Eewyber nimpt.,,,1.5,Sittlichkeit; Ehe- und Familie; Sexualität,Bigamie/Doppelehe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(BER.01.001.0014.00055.0,,1.5,Sittlichkeit; Ehe- und Familie; Sexualität,,Bigamie/Doppelehe,,,,,,,,,,,)",,,,
BER.01.001.0015,,BER.01.001,Schultheiß und Kleiner und Großer Rat der Stadt Bern,,EV,1528,1798,BER,BER,01,Bern,,,Eidgenössischer Ort,WL,EV,,7,Claudia Schott-Volm,,,,1531.02.14,,1531-02-24T00:00:00Z,1531,2,14,Verordnung,,,,,,,,,,,,,,,,"StAB, A I 479, fol. 40v-41r",StAB,A I 479,fol. 40v-41r,,,,,4.7,Geld- und Kreditwesen,Kreditwesen,",Bürgschaft; Geisel; Abschaffung",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(BER.01.001.0015.00056.0,,4.7,Geld- und Kreditwesen,,Kreditwesen,,,,,Bürgschaft; Geisel; Abschaffung,,,,,,)",,,,
BER.01.001.0016,,BER.01.001,Schultheiß und Kleiner und Großer Rat der Stadt Bern,,EV,1528,1798,BER,BER,01,Bern,,,Eidgenössischer Ort,WL,EV,,7,Claudia Schott-Volm,,,,1531.03.13,,1531-03-23T00:00:00Z,1531,3,13,Verordnung,,,,,,,,,,,,,,,,"StAB, A I 479, fol. 40r",StAB,A I 479,fol. 40r,,Zerhouwenn Hosenn.,,,1.4,Aufwand und Luxus,Kleidung,",Hosen",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(BER.01.001.0016.00057.0,,1.4,Aufwand und Luxus,,Kleidung,,,,,Hosen,,,,,,)",,,,
BER.01.001.0017,,BER.01.001,Schultheiß und Kleiner und Großer Rat der Stadt Bern,,EV,1528,1798,BER,BER,01,Bern,,,Eidgenössischer Ort,WL,EV,,7,Claudia Schott-Volm,,,,1531.07.31,,1531-08-10T00:00:00Z,1531,7,31,Ordnung,,,,,,,,,,,,,,,,"StAB, A I 479, fol. 41v-43v",StAB,A I 479,fol. 41v-43v,,Statt unnd Lannd Wydertoüffer.,,,1.1,Religionsangelegenheiten,Sekten/Ketzerei,",Aufenthalt; Verbot; Fremde; Missionsverbot; Ausweisung; Winkelprediger; Versammlungsverbot",,1.1,Religionsangelegenheiten,Sonntagsheiligung,",Gottesdienstgang; Pfarrkirchenprivileg",,1.2,Bevölkerungs- und Standeswesen; Herrschaftsverfassung,Aufenthalt,",Winkelprediger; Täufer",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(BER.01.001.0017.00058.0,,1.1,Religionsangelegenheiten,,Sekten/Ketzerei,,,,,Aufenthalt; Verbot; Fremde; Missionsverbot; Ausweisung; Winkelprediger; Versammlungsverbot,,,,,,),(BER.01.001.0017.00059.0,,1.1,Religionsangelegenheiten,,Sonntagsheiligung,,,,,Gottesdienstgang; Pfarrkirchenprivileg,,,,,,),(BER.01.001.0017.00060.0,,1.2,Bevölkerungs- und Standeswesen; Herrschaftsverfassung,,Aufenthalt,,,,,Winkelprediger; Täufer,,,,,,)",,,,
BER.01.001.0018,,BER.01.001,Schultheiß und Kleiner und Großer Rat der Stadt Bern,,EV,1528,1798,BER,BER,01,Bern,,,Eidgenössischer Ort,WL,EV,,7,Claudia Schott-Volm,,,,1531.12.06,,1531-12-16T00:00:00Z,1531,12,6,Mandat,,,,,,,,,,,,,,,,"StAB, A I 479, fol. 43r-43v",StAB,A I 479,fol. 43r-43v,,In Statt und Land die Mandat zehalten by vor uffgesetster Straff.,,,1.1,Religionsangelegenheiten,Gotteslästerung,",Schwören & Fluchen",,1.4,Aufwand und Luxus,Kleidung,",Hosen",,2.1,Vergnügungen; Öffentliche Leichtfertigkeit,Glücksspiel,",Verbot",,2.1,Vergnügungen; Öffentliche Leichtfertigkeit,Zutrinken/Trunksucht,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(BER.01.001.0018.00061.0,,1.1,Religionsangelegenheiten,,Gotteslästerung,,,,,Schwören & Fluchen,,,,,,),(BER.01.001.0018.00064.0,,1.4,Aufwand und Luxus,,Kleidung,,,,,Hosen,,,,,,),(BER.01.001.0018.00063.0,,2.1,Vergnügungen; Öffentliche Leichtfertigkeit,,Glücksspiel,,,,,Verbot,,,,,,),(BER.01.001.0018.00062.0,,2.1,Vergnügungen; Öffentliche Leichtfertigkeit,,Zutrinken/Trunksucht,,,,,,,,,,,)",,,,
BER.01.001.0022,,BER.01.001,Schultheiß und Kleiner und Großer Rat der Stadt Bern,,EV,1528,1798,BER,BER,01,Bern,,,Eidgenössischer Ort,WL,EV,,7,Claudia Schott-Volm,,,,1533.02.02,,1533-02-12T00:00:00Z,1533,2,2,Ordnung,,,,,,,,,,,,,,,,"StAB, A I 479, fol. 44r-47v",StAB,A I 479,fol. 44r-47v,,,,,1.1,Religionsangelegenheiten,Geistlichkeit,",Amtsausübung",,1.5,Sittlichkeit; Ehe- und Familie; Sexualität,Eheschließung,",Ungültigkeit; Zeugungsunfähigkeit",,1.5,Sittlichkeit; Ehe- und Familie; Sexualität,Ehescheidung,",Zurückhaltung; Ehegericht; Bedingungen; Wiederheirat",,1.5,Sittlichkeit; Ehe- und Familie; Sexualität,Ehebruch,",öffentlich; Verzeihung",,1.5,Sittlichkeit; Ehe- und Familie; Sexualität,Unzucht,",Hurerei; Beherbergung; Ausweisung; Außerehelicher Geschlechtsverkehr",,2.3,Zensur und Buchdruck,Zensur,",Figuren; Bilder",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(BER.01.001.0022.00073.0,,1.1,Religionsangelegenheiten,,Geistlichkeit,,,,,Amtsausübung,,,,,,),(BER.01.001.0022.00075.0,,1.5,Sittlichkeit; Ehe- und Familie; Sexualität,,Eheschließung,,,,,Ungültigkeit; Zeugungsunfähigkeit,,,,,,),(BER.01.001.0022.00078.0,,1.5,Sittlichkeit; Ehe- und Familie; Sexualität,,Ehescheidung,,,,,Zurückhaltung; Ehegericht; Bedingungen; Wiederheirat,,,,,,),(BER.01.001.0022.00077.0,,1.5,Sittlichkeit; Ehe- und Familie; Sexualität,,Ehebruch,,,,,öffentlich; Verzeihung,,,,,,),(BER.01.001.0022.00076.0,,1.5,Sittlichkeit; Ehe- und Familie; Sexualität,,Unzucht,,,,,Hurerei; Beherbergung; Ausweisung; Außerehelicher Geschlechtsverkehr,,,,,,),(BER.01.001.0022.00074.0,,2.3,Zensur und Buchdruck,,Zensur,,,,,Figuren; Bilder,,,,,,)",,,,
BER.01.001.0019,,BER.01.001,Schultheiß und Kleiner und Großer Rat der Stadt Bern,,EV,1528,1798,BER,BER,01,Bern,,,Eidgenössischer Ort,WL,EV,,7,Claudia Schott-Volm,,,,1533.03.02,,1533-03-12T00:00:00Z,1533,3,2,Ordnung,,,,,,,,,,,,,,,,"StAB, A I 479, fol. 48r-48v",StAB,A I 479,fol. 48r-48v,,Statt unnd Lannd Widertöuffer.,,,1.1,Religionsangelegenheiten,Geistlichkeit,",Bekehrung; Täufer",,1.1,Religionsangelegenheiten,Sekten/Ketzerei,",Täufer",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(BER.01.001.0019.00066.0,,1.1,Religionsangelegenheiten,,Geistlichkeit,,,,,Bekehrung; Täufer,,,,,,),(BER.01.001.0019.00065.0,,1.1,Religionsangelegenheiten,,Sekten/Ketzerei,,,,,Täufer,,,,,,)",,,,
